cause,icd_code,year,sex,deaths,population,crude_rate_per_100k
Specific personality disorders (F60),F60,2017,persons,0,24592588,0
Specific personality disorders (F60),F60,2018,male,0,24963258,0
Specific personality disorders (F60),F60,2018,female,1,24963258,0.004005887372553695
Specific personality disorders (F60),F60,2018,persons,1,24963258,0.004005887372553695
Specific personality disorders (F60),F60,2019,male,0,25334826,0
Specific personality disorders (F60),F60,2019,female,0,25334826,0
Specific personality disorders (F60),F60,2019,persons,0,25334826,0
Specific personality disorders (F60),F60,2020,male,0,25649248,0
Specific personality disorders (F60),F60,2020,female,0,25649248,0
Specific personality disorders (F60),F60,2020,persons,0,25649248,0
Specific personality disorders (F60),F60,2021,male,0,25685412,0
Specific personality disorders (F60),F60,2021,female,0,25685412,0
Specific personality disorders (F60),F60,2021,persons,0,25685412,0
Specific personality disorders (F60),F60,2022,male,0,26018721,0
Specific personality disorders (F60),F60,2022,female,0,26018721,0
Specific personality disorders (F60),F60,2022,persons,0,26018721,0
Specific personality disorders (F60),F60,2023,male,1,26659922,0.0037509487087021487
Specific personality disorders (F60),F60,2023,female,0,26659922,0
Specific personality disorders (F60),F60,2023,persons,1,26659922,0.0037509487087021487
Specific personality disorders (F60),F60,2024,male,1,27194286,0.003677243079667545
Specific personality disorders (F60),F60,2024,female,0,27194286,0
Specific personality disorders (F60),F60,2024,persons,1,27194286,0.003677243079667545
Mixed and other personality disorders (F61),F61,2014,male,0,23475686,0
Mixed and other personality disorders (F61),F61,2014,female,0,23475686,0
Mixed and other personality disorders (F61),F61,2014,persons,0,23475686,0
Mixed and other personality disorders (F61),F61,2015,male,0,23815995,0
Mixed and other personality disorders (F61),F61,2015,female,0,23815995,0
Mixed and other personality disorders (F61),F61,2015,persons,0,23815995,0
Mixed and other personality disorders (F61),F61,2016,male,0,24190907,0
Mixed and other personality disorders (F61),F61,2016,female,0,24190907,0
Mixed and other personality disorders (F61),F61,2016,persons,0,24190907,0
Mixed and other personality disorders (F61),F61,2017,male,0,24592588,0
Mixed and other personality disorders (F61),F61,2017,female,0,24592588,0
Mixed and other personality disorders (F61),F61,2017,persons,0,24592588,0
Mixed and other personality disorders (F61),F61,2018,male,0,24963258,0
Mixed and other personality disorders (F61),F61,2018,female,0,24963258,0
Mixed and other personality disorders (F61),F61,2018,persons,0,24963258,0
Mixed and other personality disorders (F61),F61,2019,male,0,25334826,0
Mixed and other personality disorders (F61),F61,2019,female,0,25334826,0
Mixed and other personality disorders (F61),F61,2019,persons,0,25334826,0
Mixed and other personality disorders (F61),F61,2020,male,0,25649248,0
Mixed and other personality disorders (F61),F61,2020,female,0,25649248,0
Mixed and other personality disorders (F61),F61,2020,persons,0,25649248,0
Mixed and other personality disorders (F61),F61,2021,male,0,25685412,0
Mixed and other personality disorders (F61),F61,2021,female,0,25685412,0
Mixed and other personality disorders (F61),F61,2021,persons,0,25685412,0
Mixed and other personality disorders (F61),F61,2022,male,0,26018721,0
Mixed and other personality disorders (F61),F61,2022,female,0,26018721,0
Mixed and other personality disorders (F61),F61,2022,persons,0,26018721,0
Mixed and other personality disorders (F61),F61,2023,male,0,26659922,0
Mixed and other personality disorders (F61),F61,2023,female,0,26659922,0
Mixed and other personality disorders (F61),F61,2023,persons,0,26659922,0
Mixed and other personality disorders (F61),F61,2024,male,0,27194286,0
Mixed and other personality disorders (F61),F61,2024,female,0,27194286,0
Mixed and other personality disorders (F61),F61,2024,persons,0,27194286,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2014,male,0,23475686,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2014,female,0,23475686,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2014,persons,0,23475686,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2015,male,0,23815995,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2015,female,0,23815995,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2015,persons,0,23815995,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2016,male,0,24190907,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2016,female,0,24190907,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2016,persons,0,24190907,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2017,male,0,24592588,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2017,female,0,24592588,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2017,persons,0,24592588,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2018,male,0,24963258,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2018,female,0,24963258,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2018,persons,0,24963258,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2019,male,0,25334826,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2019,female,0,25334826,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2019,persons,0,25334826,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2020,male,0,25649248,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2020,female,0,25649248,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2020,persons,0,25649248,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2021,male,0,25685412,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2021,female,0,25685412,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2021,persons,0,25685412,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2022,male,0,26018721,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2022,female,0,26018721,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2022,persons,0,26018721,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2023,male,0,26659922,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2023,female,0,26659922,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2023,persons,0,26659922,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2024,male,0,27194286,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2024,female,0,27194286,0
"Enduring personality changes, not attributable to brain damage and disease (F62)",F62,2024,persons,0,27194286,0
Habit and impulse disorders (F63),F63,2014,male,0,23475686,0
Habit and impulse disorders (F63),F63,2014,female,0,23475686,0
Habit and impulse disorders (F63),F63,2014,persons,0,23475686,0
Habit and impulse disorders (F63),F63,2015,male,0,23815995,0
Habit and impulse disorders (F63),F63,2015,female,0,23815995,0
Habit and impulse disorders (F63),F63,2015,persons,0,23815995,0
Habit and impulse disorders (F63),F63,2016,male,0,24190907,0
Habit and impulse disorders (F63),F63,2016,female,0,24190907,0
Habit and impulse disorders (F63),F63,2016,persons,0,24190907,0
Habit and impulse disorders (F63),F63,2017,male,0,24592588,0
Habit and impulse disorders (F63),F63,2017,female,0,24592588,0
Habit and impulse disorders (F63),F63,2017,persons,0,24592588,0
Habit and impulse disorders (F63),F63,2018,male,0,24963258,0
Habit and impulse disorders (F63),F63,2018,female,0,24963258,0
Habit and impulse disorders (F63),F63,2018,persons,0,24963258,0
Habit and impulse disorders (F63),F63,2019,male,0,25334826,0
Habit and impulse disorders (F63),F63,2019,female,0,25334826,0
Habit and impulse disorders (F63),F63,2019,persons,0,25334826,0
Habit and impulse disorders (F63),F63,2020,male,0,25649248,0
Habit and impulse disorders (F63),F63,2020,female,0,25649248,0
Habit and impulse disorders (F63),F63,2020,persons,0,25649248,0
Habit and impulse disorders (F63),F63,2021,male,0,25685412,0
Habit and impulse disorders (F63),F63,2021,female,0,25685412,0
Habit and impulse disorders (F63),F63,2021,persons,0,25685412,0
Habit and impulse disorders (F63),F63,2022,male,0,26018721,0
Habit and impulse disorders (F63),F63,2022,female,0,26018721,0
Habit and impulse disorders (F63),F63,2022,persons,0,26018721,0
Habit and impulse disorders (F63),F63,2023,male,0,26659922,0
Habit and impulse disorders (F63),F63,2023,female,0,26659922,0
Habit and impulse disorders (F63),F63,2023,persons,0,26659922,0
Habit and impulse disorders (F63),F63,2024,male,0,27194286,0
Habit and impulse disorders (F63),F63,2024,female,0,27194286,0
Habit and impulse disorders (F63),F63,2024,persons,0,27194286,0
Gender identity disorders (F64),F64,2014,male,0,23475686,0
Gender identity disorders (F64),F64,2014,female,0,23475686,0
Gender identity disorders (F64),F64,2014,persons,0,23475686,0
Gender identity disorders (F64),F64,2015,male,0,23815995,0
Gender identity disorders (F64),F64,2015,female,0,23815995,0
Gender identity disorders (F64),F64,2015,persons,0,23815995,0
Gender identity disorders (F64),F64,2016,male,0,24190907,0
Gender identity disorders (F64),F64,2016,female,0,24190907,0
Gender identity disorders (F64),F64,2016,persons,0,24190907,0
Gender identity disorders (F64),F64,2017,male,0,24592588,0
Gender identity disorders (F64),F64,2017,female,0,24592588,0
Gender identity disorders (F64),F64,2017,persons,0,24592588,0
Gender identity disorders (F64),F64,2018,male,0,24963258,0
Gender identity disorders (F64),F64,2018,female,0,24963258,0
Gender identity disorders (F64),F64,2018,persons,0,24963258,0
Gender identity disorders (F64),F64,2019,male,0,25334826,0
Gender identity disorders (F64),F64,2019,female,0,25334826,0
Gender identity disorders (F64),F64,2019,persons,0,25334826,0
Gender identity disorders (F64),F64,2020,male,0,25649248,0
Gender identity disorders (F64),F64,2020,female,0,25649248,0
Gender identity disorders (F64),F64,2020,persons,0,25649248,0
Gender identity disorders (F64),F64,2021,male,0,25685412,0
Gender identity disorders (F64),F64,2021,female,0,25685412,0
Gender identity disorders (F64),F64,2021,persons,0,25685412,0
Gender identity disorders (F64),F64,2022,male,0,26018721,0
Gender identity disorders (F64),F64,2022,female,0,26018721,0
Gender identity disorders (F64),F64,2022,persons,0,26018721,0
Gender identity disorders (F64),F64,2023,male,0,26659922,0
Gender identity disorders (F64),F64,2023,female,0,26659922,0
Gender identity disorders (F64),F64,2023,persons,0,26659922,0
Gender identity disorders (F64),F64,2024,male,0,27194286,0
Gender identity disorders (F64),F64,2024,female,0,27194286,0
Gender identity disorders (F64),F64,2024,persons,0,27194286,0
